Source,Target,Type,Id,Label,timeset,Weight
"申能(集团)有限公司",全国社保基金一零三组合,Undirected,1201,,,2
"申能(集团)有限公司",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1202,,,2
"全国社保基金一零三组合",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1203,,,2
"上海久事(集团)有限公司",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1204,,,2
"中国证券金融股份有限公司",华润深国投信托有限公司-广博2号单一资金信托,Undirected,1205,,,2
"香港中央结算有限公司",华润深国投信托有限公司-广博2号单一资金信托,Undirected,1206,,,2
"上海锦江国际酒店(集团)股份有限公司",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1207,,,2
"上海仪电电子(集团)有限公司",中国工商银行股份有限公司-上证上海改革发展主题交易型开放式指数发起式证券投资基金,Undirected,1208,,,2
"中国证券金融股份有限公司",中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金,Undirected,1209,,,2
"吕强",李红,Undirected,1211,,,2
"上海复星产业投资有限公司",上海复星高科技(集团)有限公司,Undirected,1212,,,2
"上海复星产业投资有限公司",中央汇金资产管理有限责任公司,Undirected,1213,,,2
"上海豫园(集团)有限公司",百联集团有限公司,Undirected,1214,,,2
"中央汇金资产管理有限责任公司",全国社保基金六零三组合,Undirected,1215,,,2
"弘创(深圳)投资中心(有限合伙)",联想控股股份有限公司,Undirected,1216,,,2
"信泰人寿保险股份有限公司-万能保险产品",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1217,,,2
"上海国际集团资产管理有限公司",中国证券金融股份有限公司,Undirected,1218,,,2
"上海国际集团资产管理有限公司",中央汇金资产管理有限责任公司,Undirected,1219,,,2
"上海久事(集团)有限公司",中信证券股份有限公司,Undirected,1221,,,2
"上海圭蔓企业管理合伙企业(有限合伙)",长安国际信托股份有限公司-长安信托-长安投资974号(浙银资本)证券投资集合资金信托计划,Undirected,1222,,,2
"华信信托股份有限公司-华信信托·工信28号集合资金信托计划",华信信托股份有限公司-华信信托·工信29号集合资金信托计划,Undirected,1223,,,2
"国家集成电路产业投资基金股份有限公司",中国证券金融股份有限公司,Undirected,1225,,,2
"国家集成电路产业投资基金股份有限公司",中央汇金资产管理有限责任公司,Undirected,1226,,,2
"中国工商银行股份有限公司-创金合信沪港深研究精选灵活配置混合型证券投资基金",中国工商银行股份有限公司-创金合信优选回报灵活配置混合型证券投资基金,Undirected,1227,,,2
"新华联控股有限公司",陕西省国际信托股份有限公司-陕国投·持盈98号证券投资集合资金信托计划,Undirected,1228,,,2
"北京京泰投资管理中心",中央汇金资产管理有限责任公司,Undirected,1229,,,2
"中央汇金资产管理有限责任公司",华夏人寿保险股份有限公司-自有资金,Undirected,1230,,,2
"华夏人寿保险股份有限公司-自有资金",中国证券金融股份有限公司,Undirected,1231,,,4
"华泰证券股份有限公司客户信用交易担保证券账户",中国银河证券股份有限公司客户信用交易担保证券账户,Undirected,1232,,,2
"全国社保基金一零八组合",中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金,Undirected,1233,,,2
"弘毅(上海)股权投资基金中心(有限合伙)",香港中央结算有限公司,Undirected,1234,,,2
"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金",何冬海,Undirected,1235,,,2
"香港中央结算有限公司",刘泽禄,Undirected,1236,,,2
"中央汇金资产管理有限责任公司",宋振勃,Undirected,1237,,,2
"中央汇金资产管理有限责任公司",刘泽禄,Undirected,1238,,,2
"百联集团有限公司",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1239,,,2
"上海旭诺资产管理有限公司-旭诺成长对冲3号证券投资基金",中国工商银行股份有限公司-上证上海改革发展主题交易型开放式指数发起式证券投资基金,Undirected,1240,,,2
"上海市黄浦区国有资产监督管理委员会",香港中央结算有限公司,Undirected,1241,,,2
"百联集团有限公司",香港中央结算有限公司,Undirected,1243,,,2
"百联集团有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1244,,,2
"全国社保基金一零三组合",基本养老保险基金八零一组合,Undirected,1245,,,2
BILL & MELINDA GATES FOUNDATION TRUST,中央汇金资产管理有限责任公司,Undirected,1246,,,2
"中央汇金资产管理有限责任公司",基本养老保险基金八零一组合,Undirected,1247,,,2
"基本养老保险基金八零一组合",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1248,,,2
"中国人民人寿保险股份有限公司-分红-个险分红",中央汇金资产管理有限责任公司,Undirected,1249,,,4
"杨光",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1250,,,2
"中国长城资产管理股份有限公司",长城国融投资管理有限公司,Undirected,1251,,,2
"中国北方工业有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1252,,,2
"香港中央结算有限公司",中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划,Undirected,1253,,,2
"中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划",上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金,Undirected,1254,,,4
"国家开发投资集团有限公司",香港中央结算有限公司,Undirected,1255,,,2
"中国海运集团有限公司",香港中央结算有限公司,Undirected,1256,,,2
"上海重阳战略投资有限公司-重阳战略聚智基金",香港中央结算有限公司,Undirected,1257,,,2
"中国航空工业集团有限公司",中国华融资产管理股份有限公司,Undirected,1258,,,2
"中国华融资产管理股份有限公司",中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,Undirected,1259,,,4
"北京国有资本经营管理中心",中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,Undirected,1260,,,2
"香港中央结算有限公司",重阳集团有限公司,Undirected,1261,,,2
"中国证券金融股份有限公司",中国平安人寿保险股份有限公司-传统-普通保险产品,Undirected,1262,,,2
"中国平安人寿保险股份有限公司-传统-普通保险产品",重阳集团有限公司,Undirected,1263,,,2
"重庆市能源投资集团有限公司",中央汇金资产管理有限责任公司,Undirected,1264,,,2
"重庆市能源投资集团有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1265,,,2
"全国社会保障基金理事会转持二户",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1266,,,2
"中央汇金资产管理有限责任公司",湖南银太集团有限公司,Undirected,1267,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",湖南银太集团有限公司,Undirected,1268,,,2
"申能(集团)有限公司",上海海烟投资管理有限公司,Undirected,1269,,,2
"申能(集团)有限公司",上海报业集团,Undirected,1270,,,2
"申能(集团)有限公司",上海电气(集团)总公司,Undirected,1271,,,2
"上海海烟投资管理有限公司",上海报业集团,Undirected,1272,,,2
"上海海烟投资管理有限公司",上海电气(集团)总公司,Undirected,1273,,,2
"上海报业集团",中国证券金融股份有限公司,Undirected,1274,,,2
"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",全国社保基金四一三组合,Undirected,1275,,,2
"中兵投资-广发证券-17中兵EB担保及信托财产专户",中兵投资管理有限责任公司,Undirected,1276,,,2
"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",全国社保基金四一三组合,Undirected,1277,,,2
"中国证券金融股份有限公司",厦门国际信托有限公司-鑫金十五号证券投资集合资金信托计划,Undirected,1278,,,2
"厦门国际信托有限公司-鑫金十五号证券投资集合资金信托计划",华鑫国际信托有限公司-华鑫信托·永鑫97号集合资金信托计划,Undirected,1279,,,2
"华鑫国际信托有限公司-华鑫信托·永鑫97号集合资金信托计划",华鑫国际信托有限公司-华鑫信托·永鑫100号集合资金信托计划,Undirected,1280,,,2
"华鑫国际信托有限公司-华鑫信托·永鑫97号集合资金信托计划",华鑫国际信托有限公司-华鑫信托·永鑫90号集合资金信托计划,Undirected,1281,,,2
"全国社保基金一一零组合",中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,Undirected,1282,,,2
"中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金",中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,Undirected,1283,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",全国社会保障基金理事会转持一户,Undirected,1284,,,2
"香港中央结算有限公司",中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,Undirected,1285,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,Undirected,1286,,,2
"香港中央结算有限公司",河北港口集团有限公司,Undirected,1287,,,2
"河北港口集团有限公司",工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,Undirected,1288,,,2
"河北港口集团有限公司",嘉实基金-农业银行-嘉实中证金融资产管理计划,Undirected,1289,,,2
"河北港口集团有限公司",中欧基金-农业银行-中欧中证金融资产管理计划,Undirected,1290,,,2
"河北港口集团有限公司",大成基金-农业银行-大成中证金融资产管理计划,Undirected,1291,,,2
"南京高科股份有限公司",中央汇金资产管理有限责任公司,Undirected,1292,,,2
"中国证券金融股份有限公司",江苏省国信资产管理集团有限公司,Undirected,1293,,,2
"中央汇金资产管理有限责任公司",江苏省国信资产管理集团有限公司,Undirected,1295,,,2
"中央汇金资产管理有限责任公司",陈发树,Undirected,1296,,,2
"香港中央结算有限公司",陈发树,Undirected,1297,,,2
"国开金融有限责任公司",中国证券金融股份有限公司,Undirected,1298,,,2
"华宝信托有限责任公司",中国证券金融股份有限公司,Undirected,1299,,,2
"全国社会保障基金理事会转持二户",中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金,Undirected,1300,,,2
"中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金",中国证券金融股份有限公司,Undirected,1302,,,4
"中国建设银行股份有限公司-银河行业优选混合型证券投资基金",中国建设银行股份有限公司-银河转型增长主题灵活配置混合型证券投资基金,Undirected,1303,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",加拿大年金计划投资委员会-自有资金,Undirected,1304,,,2
"廊坊市康城合嘉科技产业发展有限公司",凌慧明,Undirected,1305,,,2
"新华联控股有限公司",香港中央结算有限公司,Undirected,1306,,,2
"新华联控股有限公司",华润深国投信托有限公司-广博2号单一资金信托,Undirected,1307,,,2
"国家能源投资集团有限责任公司",中国证券金融股份有限公司,Undirected,1308,,,2
"国家能源投资集团有限责任公司",中央汇金资产管理有限责任公司,Undirected,1309,,,2
"国家能源投资集团有限责任公司",香港中央结算有限公司,Undirected,1310,,,2
"中国证券金融股份有限公司",海通证券股份有限公司,Undirected,1311,,,2
"中国航空油料集团有限公司",中国证券金融股份有限公司,Undirected,1312,,,2
"中国证券金融股份有限公司",中国国有企业结构调整基金股份有限公司,Undirected,1313,,,2
"中原股权投资管理有限公司",中国国有企业结构调整基金股份有限公司,Undirected,1314,,,2
"中国国有企业结构调整基金股份有限公司",香港中央结算有限公司,Undirected,1315,,,2
"中国证券金融股份有限公司",中国建设银行股份有限公司-万家精选混合型证券投资基金,Undirected,1316,,,2
"香港中央结算有限公司",中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金,Undirected,1317,,,2
"香港中央结算有限公司",中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金,Undirected,1318,,,2
"新华联控股有限公司",中国证券金融股份有限公司,Undirected,1319,,,2
"新华联控股有限公司",中央汇金资产管理有限责任公司,Undirected,1320,,,2
"三峡资本控股有限责任公司",中央汇金资产管理有限责任公司,Undirected,1321,,,2
"中国华融资产管理股份有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1322,,,2
"中国华融资产管理股份有限公司",工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,Undirected,1323,,,2
"国新投资有限公司",安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品,Undirected,1324,,,2
"国新投资有限公司",和谐健康保险股份有限公司-传统-普通保险产品,Undirected,1325,,,2
"国新投资有限公司",工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,Undirected,1326,,,2
"北京诚通金控投资有限公司",安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品,Undirected,1327,,,2
"北京诚通金控投资有限公司",和谐健康保险股份有限公司-传统-普通保险产品,Undirected,1328,,,2
"北京诚通金控投资有限公司",工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,Undirected,1329,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",中欧基金-农业银行-中欧中证金融资产管理计划,Undirected,1330,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",大成基金-农业银行-大成中证金融资产管理计划,Undirected,1331,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",华夏基金-农业银行-华夏中证金融资产管理计划,Undirected,1332,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",嘉实基金-农业银行-嘉实中证金融资产管理计划,Undirected,1333,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",广发基金-农业银行-广发中证金融资产管理计划,Undirected,1334,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",博时基金-农业银行-博时中证金融资产管理计划,Undirected,1335,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",银华基金-农业银行-银华中证金融资产管理计划,Undirected,1336,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",南方基金-农业银行-南方中证金融资产管理计划,Undirected,1337,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",易方达基金-农业银行-易方达中证金融资产管理计划,Undirected,1338,,,2
"中央汇金资产管理有限责任公司",和谐健康保险股份有限公司-传统-普通保险产品,Undirected,1339,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",中欧基金-农业银行-中欧中证金融资产管理计划,Undirected,1340,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",大成基金-农业银行-大成中证金融资产管理计划,Undirected,1341,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",华夏基金-农业银行-华夏中证金融资产管理计划,Undirected,1342,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",嘉实基金-农业银行-嘉实中证金融资产管理计划,Undirected,1343,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",广发基金-农业银行-广发中证金融资产管理计划,Undirected,1344,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",博时基金-农业银行-博时中证金融资产管理计划,Undirected,1345,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",银华基金-农业银行-银华中证金融资产管理计划,Undirected,1346,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",南方基金-农业银行-南方中证金融资产管理计划,Undirected,1347,,,2
"和谐健康保险股份有限公司-传统-普通保险产品",易方达基金-农业银行-易方达中证金融资产管理计划,Undirected,1348,,,2
"上海城投(集团)有限公司",弘毅(上海)股权投资基金中心(有限合伙),Undirected,1349,,,2
"上海城投(集团)有限公司",中央汇金资产管理有限责任公司,Undirected,1350,,,2
"上海城投(集团)有限公司",中国工商银行股份有限公司-上证上海改革发展主题交易型开放式指数发起式证券投资基金,Undirected,1351,,,2
"上海城投(集团)有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1352,,,2
"上海城投(集团)有限公司",中国建银投资有限责任公司,Undirected,1353,,,2
"弘毅(上海)股权投资基金中心(有限合伙)",中央汇金资产管理有限责任公司,Undirected,1354,,,2
"弘毅(上海)股权投资基金中心(有限合伙)",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1355,,,2
"弘毅(上海)股权投资基金中心(有限合伙)",中国建银投资有限责任公司,Undirected,1356,,,2
"中央汇金资产管理有限责任公司",中国建设银行股份有限公司-汇添富环保行业股票型证券投资基金,Undirected,1357,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",中国建银投资有限责任公司,Undirected,1358,,,2
"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金",中国建银投资有限责任公司,Undirected,1359,,,2
"上海国有资产经营有限公司",中国证券金融股份有限公司,Undirected,1360,,,2
"深圳市投资控股有限公司",全国社会保障基金理事会转持二户,Undirected,1361,,,2
"深圳市投资控股有限公司",中国第一汽车集团有限公司,Undirected,1362,,,2
"中国证券金融股份有限公司",中国第一汽车集团有限公司,Undirected,1364,,,4
"香港中央结算有限公司",中国工商银行股份有限公司-博时精选混合型证券投资基金,Undirected,1365,,,4
"中国工商银行股份有限公司-博时精选混合型证券投资基金",基本养老保险基金八零二组合,Undirected,1366,,,2
"中央汇金投资有限责任公司",中华人民共和国财政部,Undirected,1367,,,2
"中华人民共和国财政部",全国社会保障基金理事会,Undirected,1368,,,2
"中华人民共和国财政部",中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,Undirected,1369,,,2
"中华人民共和国财政部",中央汇金资产管理有限责任公司,Undirected,1370,,,2
"中华人民共和国财政部",香港中央结算有限公司,Undirected,1371,,,2
"全国社会保障基金理事会",中央汇金资产管理有限责任公司,Undirected,1372,,,2
"全国社会保障基金理事会",梧桐树投资平台有限责任公司,Undirected,1373,,,2
"福建省财政厅",中国证券金融股份有限公司,Undirected,1374,,,2
"福建省投资开发集团有限责任公司",中央汇金资产管理有限责任公司,Undirected,1375,,,2
"厦门象屿集团有限公司",中央汇金资产管理有限责任公司,Undirected,1376,,,2
"中央汇金投资有限责任公司",安邦财产保险股份有限公司-传统产品,Undirected,1377,,,2
"中国平安人寿保险股份有限公司-传统-普通保险产品",中央汇金资产管理有限责任公司,Undirected,1378,,,2
"梧桐树投资平台有限责任公司",中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪,Undirected,1380,,,2
"梧桐树投资平台有限责任公司",安邦财产保险股份有限公司-传统产品,Undirected,1381,,,2
"香港中央结算有限公司",安邦财产保险股份有限公司-传统产品,Undirected,1383,,,2
"中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪",安邦财产保险股份有限公司-传统产品,Undirected,1384,,,2
"中国信达资产管理股份有限公司",中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF),Undirected,1385,,,2
"安邦资管-招商银行-安邦资产-共赢3号集合资产管理产品",安邦资产-平安银行-安邦资产-共赢2号集合资产管理产品(第六期),Undirected,1387,,,2
"中国证券金融股份有限公司",安邦资产-平安银行-安邦资产-共赢2号集合资产管理产品(第六期),Undirected,1388,,,2
"中央汇金资产管理有限责任公司",安邦资产-平安银行-安邦资产-共赢2号集合资产管理产品(第六期),Undirected,1389,,,2
"香港中央结算有限公司",安邦资产-平安银行-安邦资产-共赢2号集合资产管理产品(第六期),Undirected,1390,,,2
"北京诚通金控投资有限公司",鞍钢集团有限公司,Undirected,1391,,,2
"国新投资有限公司",鞍钢集团有限公司,Undirected,1392,,,2
"中国证券金融股份有限公司",鞍钢集团有限公司,Undirected,1393,,,2
"中原股权投资管理有限公司",国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合,Undirected,1394,,,2
"上海电气(集团)总公司",中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,Undirected,1395,,,2
"上海电气(集团)总公司",中国工商银行股份有限公司-上证上海改革发展主题交易型开放式指数发起式证券投资基金,Undirected,1396,,,2
"中国证券金融股份有限公司",中国农业银行股份有限公司-鹏华动力增长混合型证券投资基金(LOF),Undirected,1397,,,2
"中央汇金资产管理有限责任公司",中国农业银行股份有限公司-鹏华动力增长混合型证券投资基金(LOF),Undirected,1398,,,2
"香港中央结算有限公司",中国农业银行股份有限公司-鹏华动力增长混合型证券投资基金(LOF),Undirected,1401,,,2
"中国光大集团股份公司",中国光大控股有限公司,Undirected,1402,,,2
"中国光大控股有限公司",中国证券金融股份有限公司,Undirected,1403,,,2
"中国光大控股有限公司",中央汇金资产管理有限责任公司,Undirected,1404,,,2
"申能(集团)有限公司",云南合和(集团)股份有限公司,Undirected,1405,,,2
"香港中央结算有限公司",中国建设银行股份有限公司-安信价值精选股票型证券投资基金,Undirected,1407,,,4
"中国证券金融股份有限公司",中国宝武钢铁集团有限公司,Undirected,1408,,,4
"中央汇金资产管理有限责任公司",郭磊,Undirected,1409,,,2
"中国证券金融股份有限公司",全国社保基金四零六组合,Undirected,1410,,,2
UBS AG,安本亚洲资产管理有限公司-安本环球-中国A股基金,Undirected,1411,,,2
"中央汇金资产管理有限责任公司",全国社保基金四一六组合,Undirected,1413,,,2
"全国社保基金四零六组合",全国社保基金四一六组合,Undirected,1414,,,2
"安徽中安资本投资基金有限公司",中央汇金资产管理有限责任公司,Undirected,1416,,,2
"中国远洋运输有限公司",香港中央结算有限公司,Undirected,1417,,,2
"中国证券金融股份有限公司",中国核工业集团公司,Undirected,1418,,,2
"林芝腾讯科技有限公司",江苏京东邦能投资管理有限公司,Undirected,1419,,,2
"江苏京东邦能投资管理有限公司",香港中央结算有限公司,Undirected,1420,,,2
"秦皇岛宏兴钢铁有限公司",刘丽丽,Undirected,1421,,,2
"中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金",中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金,Undirected,1423,,,2
"基本养老保险基金一二零七组合",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1424,,,2
"中国工商银行股份有限公司-国泰估值优势混合型证券投资基金(LOF)",全国社保基金四零四组合,Undirected,1425,,,2
"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金,Undirected,1426,,,2
"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金,Undirected,1427,,,2
"光大兴陇信托有限责任公司-光大兴陇-佳阳2号证券投资集合资金信托计划",光大兴陇信托有限责任公司-光大兴陇-猎金1号证券投资集合资金信托计划,Undirected,1428,,,2
"中信证券股份有限公司",田玉连,Undirected,1429,,,2
"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",全国社保基金四一六组合,Undirected,1430,,,2
"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金",中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金,Undirected,1431,,,2
"香港中央结算有限公司",中国建设银行股份有限公司-国泰互联网+股票型证券投资基金,Undirected,1432,,,2
"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)",全国社保基金一零二组合,Undirected,1433,,,2
"国家集成电路产业投资基金股份有限公司",中国银行股份有限公司-海富通股票混合型证券投资基金,Undirected,1434,,,2
"香港中央结算有限公司",中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金,Undirected,1435,,,2
"香港中央结算有限公司",中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,Undirected,1436,,,2
"深圳市钜盛华股份有限公司",中央汇金资产管理有限责任公司,Undirected,1437,,,2
"前海人寿保险股份有限公司-自有资金",中央汇金资产管理有限责任公司,Undirected,1438,,,2
"深圳市福德国有资本运营有限公司",中央汇金资产管理有限责任公司,Undirected,1439,,,2
"中国第一汽车集团有限公司",工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,Undirected,1441,,,2
"中国第一汽车集团有限公司",南方基金-农业银行-南方中证金融资产管理计划,Undirected,1442,,,2
"香港中央结算(代理人)有限公司",中国证券金融股份有限公司,Undirected,1443,,,2
"香港中央结算(代理人)有限公司",中央汇金资产管理有限责任公司,Undirected,1444,,,2
"中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划",中国国际金融股份有限公司,Undirected,1445,,,2
"中央汇金资产管理有限责任公司",台湾人寿保险股份有限公司-自有资金,Undirected,1446,,,2
"广东省广晟资产经营有限公司",香港中央结算有限公司,Undirected,1447,,,2
"深圳市广晟投资发展有限公司",中央汇金资产管理有限责任公司,Undirected,1448,,,2
"富德生命人寿保险股份有限公司-万能H",富德生命人寿保险股份有限公司-分红,Undirected,1449,,,2
"富德生命人寿保险股份有限公司-万能H",富德生命人寿保险股份有限公司-万能G,Undirected,1450,,,2
"富德生命人寿保险股份有限公司-万能H",中国证券金融股份有限公司,Undirected,1451,,,2
"富德生命人寿保险股份有限公司-分红",中国证券金融股份有限公司,Undirected,1452,,,2
"富德生命人寿保险股份有限公司-万能G",中国证券金融股份有限公司,Undirected,1453,,,2
"长安国际信托股份有限公司-长安信托-长安投资1048号证券投资集合资金信托计划",中央汇金资产管理有限责任公司,Undirected,1454,,,2
"深圳市人民政府国有资产监督管理委员会",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1455,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",中国农业银行股份有限公司-大成景阳领先混合型证券投资基金,Undirected,1456,,,2
"云南国际信托有限公司-聚利49号单一资金信托",云南国际信托有限公司-聚利48号单一资金信托,Undirected,1457,,,2
"华信信托股份有限公司-华信信托·工信37号集合资金信托计划",云南国际信托有限公司-聚利48号单一资金信托,Undirected,1458,,,2
"中央汇金资产管理有限责任公司",楼文胜,Undirected,1459,,,2
"中央汇金资产管理有限责任公司",李涛,Undirected,1460,,,2
"中央汇金资产管理有限责任公司",王华锋,Undirected,1461,,,2
"香港中央结算有限公司",王华锋,Undirected,1462,,,2
"中国证券金融股份有限公司",王华锋,Undirected,1463,,,2
"北京紫光通信科技集团有限公司",中央汇金资产管理有限责任公司,Undirected,1464,,,4
"香港中央结算有限公司",奥本海默基金公司-中国基金,Undirected,1465,,,2
"奥本海默基金公司-中国基金",中央汇金资产管理有限责任公司,Undirected,1467,,,2
"中国证券金融股份有限公司",富达基金(香港)有限公司-客户资金,Undirected,1468,,,2
"香港中央结算有限公司",全国社保基金六零三组合,Undirected,1471,,,2
"招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",全国社保基金六零三组合,Undirected,1472,,,2
"招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1473,,,2
"中国工商银行股份有限公司-光大保德信中国制造2025灵活配置混合型证券投资基金",嘉实基金-农业银行-嘉实中证金融资产管理计划,Undirected,1474,,,2
"中国长城资产管理股份有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1476,,,2
"华泰资产管理有限公司-策略投资产品",诺安基金-兴业证券-南京双安资产管理有限公司,Undirected,1477,,,2
"长城国融投资管理有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1478,,,2
"金世旗国际控股股份有限公司",中央汇金资产管理有限责任公司,Undirected,1479,,,2
"徐开东",领航投资澳洲有限公司-领航新兴市场股指基金(交易所),Undirected,1480,,,2
"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",中国人民人寿保险股份有限公司-分红-个险分红,Undirected,1481,,,2
"中国人民人寿保险股份有限公司-传统-普通保险产品",中国人民人寿保险股份有限公司-分红-个险分红,Undirected,1482,,,2
"无锡产业发展集团有限公司",香港中央结算有限公司,Undirected,1483,,,2
"香港中央结算有限公司",交通银行股份有限公司-汇丰晋信双核策略混合型证券投资基金,Undirected,1484,,,4
"交通银行股份有限公司-汇丰晋信双核策略混合型证券投资基金",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1485,,,2
"华泰证券股份有限公司",中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,Undirected,1486,,,2
"中国工商银行股份有限公司-汇添富策略回报混合型证券投资基金",中国农业银行股份有限公司-汇添富逆向投资混合型证券投资基金,Undirected,1487,,,2
"中央汇金资产管理有限责任公司",大通证券股份有限公司,Undirected,1488,,,2
"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",大通证券股份有限公司,Undirected,1489,,,2
"河北建设投资集团有限责任公司",中央汇金资产管理有限责任公司,Undirected,1490,,,2
